user_id,skill_offered,skill_requested,experience_level,category,rating,interaction
U492,React,SQL,Advanced,Programming,3,view
U345,Power BI,Machine Learning,Advanced,Analytics,4,request
U258,JavaScript,Deep Learning,Beginner,Programming,5,completed
U645,Power BI,Machine Learning,Beginner,Analytics,4,view
U949,Power BI,SQL,Advanced,Analytics,4,completed
U895,Python,Java,Beginner,Programming,4,completed
U707,UI/UX Design,JavaScript,Advanced,Design,3,view
U725,UI/UX Design,Power BI,Beginner,Design,4,completed
U568,React,Figma,Intermediate,Programming,5,request
U673,JavaScript,Data Analysis,Intermediate,Programming,5,request
U694,JavaScript,Python,Intermediate,Programming,3,request
U174,Excel,UI/UX Design,Advanced,Analytics,5,request
U20,Excel,Data Visualization,Beginner,Analytics,5,request
U254,UI/UX Design,Machine Learning,Advanced,Design,4,request
U474,Power BI,Excel,Intermediate,Analytics,5,request
U310,Java,SQL,Beginner,Programming,5,completed
U643,Deep Learning,Data Analysis,Advanced,AI,4,request
U482,Machine Learning,UI/UX Design,Advanced,AI,4,view
U505,Java,JavaScript,Beginner,Programming,5,request
U141,Machine Learning,Python,Intermediate,AI,5,request
U459,Data Analysis,Java,Beginner,Analytics,3,completed
U938,Spring Boot,Data Analysis,Advanced,Programming,4,completed
U651,Power BI,Excel,Intermediate,Analytics,4,view
U76,Python,Data Analysis,Beginner,Programming,4,completed
U412,SQL,Java,Beginner,Database,3,request
U24,Data Analysis,Excel,Beginner,Analytics,4,completed
U705,SQL,Data Analysis,Advanced,Database,4,completed
U746,JavaScript,Machine Learning,Intermediate,Programming,3,completed
U920,Machine Learning,UI/UX Design,Advanced,AI,4,request
U20,Data Analysis,React,Advanced,Analytics,4,view
U1000,Data Analysis,Node.js,Advanced,Analytics,3,completed
U365,Spring Boot,Machine Learning,Advanced,Programming,4,request
U282,React,SQL,Beginner,Programming,5,request
U605,React,Data Analysis,Intermediate,Programming,3,request
U189,Figma,Excel,Intermediate,Design,4,request
U378,Deep Learning,Power BI,Advanced,AI,5,completed
U195,Power BI,Java,Beginner,Analytics,4,view
U877,React,Machine Learning,Intermediate,Programming,4,completed
U819,Power BI,Java,Advanced,Analytics,4,completed
U882,React,Data Analysis,Beginner,Programming,5,view
U381,Java,Figma,Advanced,Programming,4,completed
U52,Power BI,Excel,Intermediate,Analytics,3,view
U488,Spring Boot,UI/UX Design,Advanced,Programming,3,completed
U631,React,Data Analysis,Advanced,Programming,5,completed
U811,Deep Learning,SQL,Beginner,AI,4,completed
U783,React,Data Analysis,Intermediate,Programming,4,view
U355,Java,Power BI,Beginner,Programming,4,completed
U629,React,Spring Boot,Advanced,Programming,4,completed
U211,Power BI,Spring Boot,Intermediate,Analytics,3,completed
U915,Power BI,Python,Intermediate,Analytics,5,completed
U528,Node.js,JavaScript,Beginner,Programming,3,completed
U612,Power BI,Java,Intermediate,Analytics,5,completed
U42,SQL,Excel,Intermediate,Database,3,view
U362,Power BI,Data Visualization,Advanced,Analytics,4,completed
U12,Data Visualization,SQL,Advanced,Analytics,3,request
U378,Power BI,Spring Boot,Beginner,Analytics,5,request
U836,Power BI,Data Visualization,Intermediate,Analytics,3,completed
U186,JavaScript,Excel,Advanced,Programming,5,completed
U216,Figma,Data Analysis,Beginner,Design,3,completed
U535,Figma,Data Analysis,Intermediate,Design,3,completed
U195,Data Visualization,Java,Advanced,Analytics,4,completed
U133,JavaScript,Python,Intermediate,Programming,5,request
U300,Deep Learning,React,Intermediate,AI,5,completed
U325,Data Visualization,Excel,Beginner,Analytics,5,completed
U869,Excel,UI/UX Design,Advanced,Analytics,4,request
U523,Spring Boot,Python,Intermediate,Programming,3,request
U66,Data Visualization,React,Beginner,Analytics,5,request
U840,Data Analysis,Node.js,Beginner,Analytics,4,view
U435,Excel,JavaScript,Beginner,Analytics,5,completed
U551,Python,SQL,Intermediate,Programming,3,completed
U776,Java,Excel,Intermediate,Programming,5,view
U432,SQL,UI/UX Design,Advanced,Database,3,request
U773,Machine Learning,Power BI,Beginner,AI,4,view
U984,Data Analysis,SQL,Intermediate,Analytics,3,request
U434,Python,Java,Beginner,Programming,5,completed
U229,Java,Excel,Beginner,Programming,4,request
U936,Python,Data Visualization,Intermediate,Programming,4,request
U289,UI/UX Design,Data Visualization,Beginner,Design,4,request
U358,Python,Power BI,Advanced,Programming,5,request
U347,Python,UI/UX Design,Intermediate,Programming,3,completed
U255,Machine Learning,Data Visualization,Advanced,AI,4,request
U391,Deep Learning,Machine Learning,Intermediate,AI,3,request
U137,Data Visualization,Excel,Advanced,Analytics,4,completed
U371,Data Visualization,SQL,Beginner,Analytics,4,completed
U39,Power BI,JavaScript,Advanced,Analytics,3,completed
U666,Java,Figma,Intermediate,Programming,3,completed
U86,Figma,JavaScript,Beginner,Design,3,request
U84,Figma,Spring Boot,Intermediate,Design,4,completed
U101,Machine Learning,Data Analysis,Beginner,AI,3,completed
U721,Machine Learning,Data Analysis,Advanced,AI,3,request
U105,Deep Learning,Data Analysis,Advanced,AI,4,view
U30,UI/UX Design,SQL,Intermediate,Design,5,request
U825,Figma,UI/UX Design,Beginner,Design,4,completed
U336,Spring Boot,Deep Learning,Beginner,Programming,4,request
U319,SQL,Machine Learning,Beginner,Database,4,view
U79,Python,Data Visualization,Beginner,Programming,4,completed
U202,Figma,Data Visualization,Beginner,Design,5,request
U477,Figma,UI/UX Design,Advanced,Design,4,view
U94,Power BI,Java,Intermediate,Analytics,4,view
U417,Machine Learning,Excel,Intermediate,AI,4,request
U170,Data Analysis,React,Intermediate,Analytics,3,view
U855,Power BI,Excel,Intermediate,Analytics,4,completed
U415,SQL,UI/UX Design,Beginner,Database,3,completed
U693,Excel,Data Analysis,Beginner,Analytics,3,view
U209,Python,Data Visualization,Beginner,Programming,3,request
U400,Data Visualization,UI/UX Design,Intermediate,Analytics,4,completed
U435,Java,React,Advanced,Programming,3,request
U715,React,Java,Beginner,Programming,4,view
U96,React,Python,Intermediate,Programming,5,completed
U426,Deep Learning,UI/UX Design,Advanced,AI,4,completed
U135,Data Analysis,UI/UX Design,Beginner,Analytics,3,view
U645,SQL,Power BI,Intermediate,Database,3,view
U174,UI/UX Design,Python,Intermediate,Design,4,view
U867,SQL,Figma,Advanced,Database,5,view
U7,Power BI,Node.js,Intermediate,Analytics,4,request
U201,Node.js,Figma,Intermediate,Programming,3,completed
U606,JavaScript,Machine Learning,Beginner,Programming,4,completed
U720,SQL,JavaScript,Beginner,Database,4,request
U488,Data Visualization,Java,Advanced,Analytics,4,request
U167,Machine Learning,Power BI,Beginner,AI,3,completed
U75,Machine Learning,Power BI,Beginner,AI,3,view
U465,SQL,React,Intermediate,Database,5,completed
U98,Excel,UI/UX Design,Beginner,Analytics,4,request
U120,SQL,Power BI,Intermediate,Database,3,request
U854,Data Analysis,Figma,Intermediate,Analytics,5,request
U281,Data Analysis,Spring Boot,Intermediate,Analytics,5,completed
U575,Spring Boot,Java,Beginner,Programming,3,completed
U502,JavaScript,Node.js,Beginner,Programming,3,view
U609,Data Analysis,Figma,Beginner,Analytics,3,view
U877,UI/UX Design,Node.js,Beginner,Design,5,request
U807,Spring Boot,Java,Beginner,Programming,3,completed
U28,JavaScript,Deep Learning,Beginner,Programming,3,completed
U804,React,Excel,Beginner,Programming,5,completed
U347,Data Visualization,Python,Intermediate,Analytics,5,completed
U214,JavaScript,React,Intermediate,Programming,5,completed
U229,JavaScript,Figma,Intermediate,Programming,3,completed
U684,Excel,Python,Intermediate,Analytics,4,request
U139,Machine Learning,Node.js,Beginner,AI,3,completed
U824,JavaScript,SQL,Intermediate,Programming,4,completed
U596,Excel,UI/UX Design,Beginner,Analytics,3,completed
U908,Machine Learning,Data Analysis,Beginner,AI,4,view
U1,UI/UX Design,Spring Boot,Beginner,Design,5,request
U762,SQL,Spring Boot,Intermediate,Database,4,completed
U520,Data Analysis,Deep Learning,Advanced,Analytics,3,view
U205,Figma,Data Analysis,Beginner,Design,3,request
U447,React,Python,Beginner,Programming,3,completed
U246,Figma,JavaScript,Intermediate,Design,3,completed
U547,Machine Learning,JavaScript,Intermediate,AI,3,view
U608,SQL,Data Visualization,Beginner,Database,3,view
U580,React,UI/UX Design,Intermediate,Programming,4,completed
U936,Excel,UI/UX Design,Intermediate,Analytics,5,view
U501,Data Visualization,Node.js,Beginner,Analytics,3,completed
U492,Excel,Data Analysis,Beginner,Analytics,3,completed
U259,UI/UX Design,Data Visualization,Intermediate,Design,3,request
U811,Python,Node.js,Advanced,Programming,3,request
U693,SQL,Spring Boot,Beginner,Database,4,view
U610,Excel,React,Intermediate,Analytics,3,completed
U467,React,Excel,Advanced,Programming,3,view
U457,JavaScript,Excel,Intermediate,Programming,3,completed
U941,Excel,Spring Boot,Advanced,Analytics,5,completed
U399,Machine Learning,React,Intermediate,AI,5,completed
U630,Figma,Spring Boot,Advanced,Design,4,completed
U89,Figma,Excel,Advanced,Design,5,completed
U333,Data Analysis,Data Visualization,Advanced,Analytics,5,completed
U802,Spring Boot,Deep Learning,Advanced,Programming,5,request
U961,React,Spring Boot,Intermediate,Programming,4,completed
U208,Data Analysis,React,Advanced,Analytics,3,completed
U414,UI/UX Design,Python,Advanced,Design,4,completed
U64,Deep Learning,SQL,Intermediate,AI,5,view
U604,UI/UX Design,JavaScript,Advanced,Design,4,completed
U268,Power BI,Python,Advanced,Analytics,5,view
U320,Machine Learning,JavaScript,Advanced,AI,5,completed
U278,Data Analysis,Spring Boot,Intermediate,Analytics,4,completed
U439,Java,Data Visualization,Beginner,Programming,3,view
U206,Excel,Figma,Advanced,Analytics,3,view
U982,Deep Learning,Java,Advanced,AI,5,view
U232,UI/UX Design,Node.js,Intermediate,Design,5,completed
U230,Excel,UI/UX Design,Intermediate,Analytics,4,completed
U894,React,Java,Intermediate,Programming,5,completed
U953,Power BI,JavaScript,Intermediate,Analytics,4,view
U903,SQL,Deep Learning,Beginner,Database,4,completed
U261,Machine Learning,Spring Boot,Beginner,AI,4,view
U397,Deep Learning,Python,Intermediate,AI,3,completed
U95,Data Analysis,Spring Boot,Intermediate,Analytics,3,completed
U121,Figma,Java,Beginner,Design,5,view
U423,Figma,Java,Advanced,Design,5,completed
U510,Deep Learning,Data Visualization,Advanced,AI,4,view
U451,Java,Data Visualization,Intermediate,Programming,4,completed
U342,Python,Excel,Intermediate,Programming,4,completed
U77,Spring Boot,Machine Learning,Intermediate,Programming,4,view
U544,Data Visualization,Node.js,Advanced,Analytics,4,completed
U490,Node.js,SQL,Intermediate,Programming,4,completed
U506,React,Data Analysis,Beginner,Programming,3,request
U837,Machine Learning,Deep Learning,Advanced,AI,5,completed
U180,Figma,Node.js,Intermediate,Design,4,completed
U874,Deep Learning,Spring Boot,Beginner,AI,4,completed
U605,Power BI,Node.js,Intermediate,Analytics,3,completed
U926,Spring Boot,Node.js,Advanced,Programming,3,view
U727,Node.js,Spring Boot,Intermediate,Programming,3,view
U893,UI/UX Design,Power BI,Advanced,Design,5,completed
U165,Data Visualization,JavaScript,Advanced,Analytics,5,completed
U161,Data Visualization,React,Intermediate,Analytics,3,view
U913,Java,Machine Learning,Advanced,Programming,5,completed
U738,Data Visualization,SQL,Advanced,Analytics,5,request
U22,UI/UX Design,Data Analysis,Beginner,Design,5,request
U556,React,SQL,Advanced,Programming,5,request
U961,Deep Learning,Excel,Intermediate,AI,4,view
U405,SQL,Node.js,Intermediate,Database,3,view
U698,Spring Boot,Java,Advanced,Programming,3,completed
U735,Java,JavaScript,Beginner,Programming,3,completed
U169,Spring Boot,SQL,Advanced,Programming,4,view
U197,JavaScript,Spring Boot,Intermediate,Programming,5,completed
U654,Data Visualization,Node.js,Intermediate,Analytics,5,completed
U177,Node.js,SQL,Beginner,Programming,3,view
U445,Python,Data Analysis,Intermediate,Programming,5,completed
U401,Excel,Power BI,Advanced,Analytics,4,completed
U172,Spring Boot,Excel,Beginner,Programming,5,view
U851,JavaScript,Power BI,Beginner,Programming,3,completed
U661,React,Machine Learning,Advanced,Programming,5,completed
U581,Excel,Node.js,Advanced,Analytics,5,completed
U51,Deep Learning,UI/UX Design,Advanced,AI,4,request
U437,Power BI,Node.js,Intermediate,Analytics,3,view
U673,Python,Data Analysis,Advanced,Programming,3,request
U382,JavaScript,Data Visualization,Intermediate,Programming,5,completed
U968,Python,Data Analysis,Intermediate,Programming,3,completed
U298,Excel,Power BI,Advanced,Analytics,4,request
U858,Power BI,UI/UX Design,Beginner,Analytics,5,view
U688,Data Visualization,Power BI,Beginner,Analytics,4,completed
U984,SQL,Java,Beginner,Database,3,completed
U622,Spring Boot,Figma,Intermediate,Programming,3,view
U343,UI/UX Design,JavaScript,Beginner,Design,5,view
U371,Node.js,JavaScript,Beginner,Programming,3,completed
U846,React,Node.js,Advanced,Programming,5,request
U740,Excel,Deep Learning,Beginner,Analytics,5,completed
U341,Machine Learning,Java,Intermediate,AI,5,request
U573,Deep Learning,Data Visualization,Beginner,AI,5,view
U405,Machine Learning,JavaScript,Beginner,AI,4,completed
U430,Node.js,Java,Advanced,Programming,3,request
U266,SQL,Spring Boot,Advanced,Database,3,completed
U720,Power BI,UI/UX Design,Advanced,Analytics,4,completed
U935,JavaScript,SQL,Intermediate,Programming,5,request
U107,Spring Boot,Data Analysis,Intermediate,Programming,4,request
U41,React,SQL,Advanced,Programming,3,completed
U269,React,Python,Intermediate,Programming,4,request
U397,Python,Deep Learning,Beginner,Programming,3,view
U130,Power BI,Excel,Intermediate,Analytics,5,view
U762,Power BI,Data Visualization,Intermediate,Analytics,5,request
U383,SQL,Node.js,Beginner,Database,4,completed
U171,SQL,Data Visualization,Intermediate,Database,4,completed
U357,Power BI,Spring Boot,Intermediate,Analytics,4,completed
U747,Node.js,SQL,Advanced,Programming,5,completed
U235,Machine Learning,Node.js,Beginner,AI,3,request
U620,Excel,UI/UX Design,Beginner,Analytics,3,completed
U293,Machine Learning,Data Visualization,Advanced,AI,3,completed
U930,Excel,Deep Learning,Advanced,Analytics,3,completed
U854,Node.js,Data Visualization,Intermediate,Programming,4,completed
U718,Python,Power BI,Intermediate,Programming,5,view
U778,React,Java,Advanced,Programming,5,view
U554,Figma,Data Visualization,Advanced,Design,3,completed
U424,JavaScript,Excel,Beginner,Programming,5,completed
U83,Node.js,Java,Advanced,Programming,5,completed
U368,Data Visualization,React,Intermediate,Analytics,3,completed
U88,Data Visualization,Power BI,Intermediate,Analytics,4,request
U995,Figma,SQL,Beginner,Design,4,view
U57,Deep Learning,Excel,Advanced,AI,5,view
U516,Machine Learning,UI/UX Design,Intermediate,AI,3,completed
U269,Data Visualization,Excel,Advanced,Analytics,4,completed
U169,Deep Learning,Data Analysis,Intermediate,AI,4,request
U248,Machine Learning,Java,Advanced,AI,4,view
U72,Java,Machine Learning,Beginner,Programming,5,request
U93,SQL,Spring Boot,Advanced,Database,5,completed
U906,React,Deep Learning,Beginner,Programming,4,request
U642,Python,Node.js,Beginner,Programming,3,completed
U651,UI/UX Design,SQL,Beginner,Design,3,completed
U396,React,Data Analysis,Advanced,Programming,3,completed
U580,Spring Boot,Figma,Intermediate,Programming,3,completed
U275,React,Data Visualization,Advanced,Programming,3,view
U247,Figma,Spring Boot,Advanced,Design,3,view
U522,SQL,Java,Advanced,Database,5,view
U905,Java,Figma,Beginner,Programming,4,view
U311,Java,Spring Boot,Advanced,Programming,3,view
U114,UI/UX Design,Data Analysis,Intermediate,Design,5,completed
U452,Data Analysis,Java,Beginner,Analytics,4,view
U107,Figma,Deep Learning,Beginner,Design,5,completed
U312,Machine Learning,Python,Advanced,AI,5,completed
U496,Machine Learning,SQL,Intermediate,AI,5,completed
U892,Figma,UI/UX Design,Advanced,Design,3,completed
U180,React,Deep Learning,Advanced,Programming,5,request
U684,Power BI,Node.js,Advanced,Analytics,5,request
U430,Deep Learning,React,Intermediate,AI,3,request
U724,UI/UX Design,Java,Intermediate,Design,5,completed
U868,Excel,Machine Learning,Beginner,Analytics,4,request
U169,Spring Boot,Data Visualization,Beginner,Programming,3,completed
U853,Excel,Machine Learning,Beginner,Analytics,4,request
U296,Figma,Power BI,Intermediate,Design,3,completed
U45,Data Analysis,Spring Boot,Advanced,Analytics,3,completed
U72,Power BI,Data Visualization,Advanced,Analytics,4,request
U4,Deep Learning,Figma,Beginner,AI,4,completed
U320,Excel,SQL,Intermediate,Analytics,4,request
U751,UI/UX Design,SQL,Advanced,Design,3,request
U897,Python,UI/UX Design,Intermediate,Programming,4,view
U93,Deep Learning,UI/UX Design,Beginner,AI,3,view
U820,Power BI,Data Analysis,Advanced,Analytics,3,request
U972,SQL,Node.js,Intermediate,Database,4,view
U450,Excel,Deep Learning,Beginner,Analytics,5,request
U440,Power BI,Machine Learning,Advanced,Analytics,4,completed
U266,Machine Learning,Deep Learning,Beginner,AI,3,completed
U115,Machine Learning,Python,Intermediate,AI,5,request
